rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
2555,Getting Over It with Bennett Foddy,Action,,PC,Unknown,Bennett Foddy,0.95,,,,,2010,,
2558,Dust: An Elysian Tail,Platform,E10,PC,Microsoft Studios,Humble Hearts,0.94,,,,,2013,,
2560,Borderlands 2,Shooter,M,PC,2K Games,Gearbox Software,0.94,0.43,0.42,,0.09,2012,89.0,8.2
2562,Mount Your Friends,Action,,PC,Unknown,Unknown,0.94,,,,,2014,,
2569,Zombie Army Trilogy,Shooter,M,PC,Rebellion Developments,Rebellion Developments,0.94,,,,,2015,,
2585,Sniper: Ghost Warrior,Shooter,M,PC,City Interactive,City Interactive,0.93,,,,,2010,55.0,5.5
2608,The Talos Principle,Puzzle,,PC,Devolver Digital,Croteam,0.93,,,,,2014,,
2619,Overwatch,Shooter,T,PC,Blizzard Entertainment,Blizzard Entertainment,0.92,0.37,0.48,,0.07,2016,91.0,6.8
2628,Far Cry 3,Shooter,,PC,Ubisoft,Ubisoft Montreal,0.92,0.22,0.64,,0.06,2012,88.0,8.2
2641,Farming Simulator 2013,Simulation,E,PC,Focus Home Interactive,Giants Software,0.91,,0.82,,0.1,2012,65.0,7.5
2643,Portal Knights,Role-Playing,E10,PC,505 Games,Keen Games,0.91,,,,,2016,,
2659,Spelunky,Platform,,PC,"Mossmouth, LLC","Mossmouth, LLC",0.91,,,,,2008,,
2661,Assassin's Creed,Adventure,M,PC,Ubisoft,Ubisoft Montreal,0.91,0.01,0.84,,0.06,2008,,
2686,Reus,Misc,,PC,Abbey Games,Unknown,0.9,,,,,2013,,
2706,Metal Gear Solid V: Ground Zeroes,Action-Adventure,M,PC,Konami Digital Entertainment,Kojima Productions,0.89,,,,,2014,80.0,7.6
2718,Assassin's Creed III,Action-Adventure,M,PC,Ubisoft,Ubisoft Montreal,0.89,0.28,0.54,,0.07,2012,80.0,6.2
2724,Duke Nukem Forever,Shooter,M,PC,2K Games,Gearbox Software,0.89,,,,,2011,54.0,5.7
2734,Call of Duty: Modern Warfare 2,Shooter,M,PC,Activision,Infinity Ward,0.88,0.01,0.79,,0.08,2009,86.0,4.2
2768,Grand Theft Auto IV,Action,M,PC,Rockstar Games,Rockstar Toronto,0.87,0.01,0.8,,0.06,2008,90.0,6.6
2791,Lost Castle,Role-Playing,,PC,Unknown,Hunter Studio,0.86,,,,,2014,,
2800,Rise of Nations,Strategy,T,PC,Microsoft Game Studios,Big Huge Games,0.86,,,,,2003,89.0,9.0
2804,Magicka 2,Action,,PC,Paradox Interactive,Paradox Interactive,0.86,,,,,2015,,
2811,HuniePop,Adventure,,PC,Unknown,HuniePot,0.86,,,,,2010,,
2812,Mafia III,Action-Adventure,M,PC,2K Games,Hangar 13,0.86,,,,,2016,63.0,3.2
2830,Red Orchestra: Ostfront 41-45,Shooter,M,PC,Tripwire Interactive,Tripwire Interactive,0.85,,,,,2006,,
2837,Town of Salem,Strategy,,PC,Unknown,BlankMediaGames,0.85,,,,,1996,,
2847,SUPERHOT,Shooter,,PC,SUPERHOT Team,SUPERHOT Team,0.84,,,,,2016,,
2868,Dead Cells,Action,T,PC,Motion Twin,Motion Twin,0.83,,,,,2017,,
2898,Assetto Corsa,Racing,E,PC,Kunos Simulazioni,Kunos Simulazioni,0.83,,,,,2014,,
2902,Dragon Ball: Xenoverse,Fighting,,PC,Namco Bandai Games,Dimps Corporation,0.82,,,,,2015,,
2927,theHunter: Call of the Wild,Shooter,T,PC,Maximum Games,Expansive Worlds,0.82,,,,,2017,,
2945,Empire: Total War,Strategy,T,PC,Sega,The Creative Assembly,0.81,,,,,2009,90.0,6.9
2946,Football Manager 2015,Simulation,,PC,Sega,Sports Interactive,0.81,,,,,2014,80.0,6.0
2962,Poly Bridge,Simulation,,PC,Unknown,Dry Cactus Limited,0.81,,,,,1998,,
2967,BeamNG.drive,Simulation,,PC,Unknown,BeamNG,0.8,,,,,2000,,
2992,Deadlight,Action-Adventure,,PC,Microsoft Studios,Tequila Works,0.8,,,,,2012,,
3011,Football Manager 2014,Sports,,PC,Sega,Sports Interactive,0.79,,,,,2013,85.0,5.5
3018,Nidhogg,Action,,PC,Messhof,Messhof,0.79,,,,,2014,,
3020,Northgard,Strategy,,PC,Unknown,Shiro Games,0.79,,,,,1998,,
3025,Red Faction: Armageddon,Shooter,M,PC,THQ,Volition Inc.,0.79,,,,,2011,75.0,6.7
3062,Dragon Age: Inquisition,Role-Playing,M,PC,Electronic Arts,BioWare Edmonton,0.78,0.38,0.33,,0.07,2014,85.0,5.9
3083,Ultimate Chicken Horse,Platform,,PC,Unknown,Clever Endeavour Games,0.77,,,,,2009,,
3094,Valkyria Chronicles,Role-Playing,,PC,Sega,Sega,0.77,,,,,2014,,
3097,Battlefield 1,Shooter,,PC,Electronic Arts,EA DICE,0.77,0.3,0.41,,0.06,2016,88.0,7.6
3110,Age of Wonders 3,Strategy,,PC,Triumph Studios,Triumph Studios,0.76,,,,,2014,,
3112,VVVVVV,Platform,,PC,Terry Cavanagh,Terry Cavanagh,0.76,,,,,2010,,
3119,Legend of Grimrock,Misc,,PC,Almost Human,Unknown,0.76,,,,,2012,,
3137,Assassin's Creed: Revelations,Action,M,PC,Ubisoft,Ubisoft Montreal,0.76,0.16,0.49,,0.11,2011,80.0,7.4
3153,Defy Gravity Extended,Action,,PC,Unknown,Fish Factory Games,0.75,,,,,2011,,
3159,LEGO Worlds,Misc,,PC,Warner Bros. Interactive Entertainment,Traveller's Tales,0.75,,,,,2015,,
3161,Universe Sandbox,Simulation,,PC,Unknown,Dan Dixon,0.75,,,,,2011,,
3190,Baldur's Gate,Role-Playing,T,PC,Interplay,BioWare,0.75,,,,,1998,,
3195,Deponia,Adventure,,PC,Daedalic Entertainment,Daedalic Entertainment,0.74,,,,,2012,74.0,8.2
3198,Lords of the Fallen,Role-Playing,M,PC,Namco Bandai Games,DECK13 Interactive,0.74,,,,,2014,73.0,6.9
3203,The Evil Within,Misc,M,PC,Bethesda Softworks,Tango Gameworks,0.74,,,,,2014,68.0,5.9
3228,Crysis 2,Shooter,M,PC,Electronic Arts,Crytek,0.73,0.16,0.45,,0.12,2011,86.0,6.8
3247,Homeworld Remastered Collection,Strategy,,PC,Gearbox Software,Gearbox Software,0.73,,,,,2015,86.0,8.2
3249,The Incredible Adventures of Van Helsing,Role-Playing,,PC,Unknown,Neocore Games,0.73,,,,,2006,,
3263,XCOM: Enemy Unknown,Strategy,M,PC,2K Games,Firaxis Games,0.72,0.28,0.37,,0.07,2012,89.0,8.2
3273,Bendy and the Ink Machine,Puzzle,T,PC,Joey Drew Studios Inc.,TheMeatly Games,0.72,,,,,2018,,
3290,Battlefield: Bad Company 2,Shooter,M,PC,Electronic Arts,EA Digital Illusions CE,0.72,0.19,0.53,,,2010,87.0,8.3
3292,Guacamelee!,Action,E10,PC,DrinkBox Studios,DrinkBox Studios,0.72,,,,,2013,,
3303,Youtubers Life,Simulation,,PC,Unknown,U-PLAY Studios,0.71,,,,,2011,,
3305,Risen 2: Dark Waters,Role-Playing,M,PC,Deep Silver,Piranha Bytes,0.71,,,,,2012,69.0,5.6
3329,DEFCON: Everybody Dies,Strategy,T,PC,Encore,Introversion,0.71,,,,,2007,,
3334,Final Fantasy XIII,Role-Playing,,PC,Unknown,Square Enix,0.71,,,,,2010,,
3343,Resident Evil 4,Action,M,PC,Ubisoft,SourceNext,0.7,,,,,2007,76.0,7.4
3344,Prey (2017),Shooter,M,PC,Bethesda Softworks,Arkane Studios,0.7,,,,,2017,,
3350,Two Worlds II,Role-Playing,M,PC,SouthPeak Interactive,Reality Pump,0.7,,,,,2011,76.0,6.5
3351,Gunpoint,Action,,PC,Unknown,Suspicious Developments,0.7,,,,,2011,,
3359,Viscera Cleanup Detail,Adventure,,PC,Unknown,RuneStorm,0.7,,,,,2003,,
3367,RIFT,Role-Playing,T,PC,Unknown,Trion Worlds,0.7,0.47,0.16,,0.08,2011,84.0,7.3
3385,The Sims: Medieval,Simulation,T,PC,Electronic Arts,The Sims Studio,0.7,0.29,0.32,,0.09,2011,77.0,6.1
3388,Rocksmith 2014,Music,T,PC,Ubisoft,Ubisoft San Francisco,0.7,0.39,0.24,,0.06,2016,,
3406,Metal Gear Rising: Revengeance,Action,M,PC,Konami Digital Entertainment,PlatinumGames,0.69,,,,,2014,,
3421,Democracy 3,Misc,,PC,Positech Games,Unknown,0.69,,,,,2013,,
3440,SpaceChem,Puzzle,,PC,Unknown,Zachtronics Industries,0.68,,,,,2011,,
3447,Company of Heroes 2,Misc,M,PC,Sega,Relic,0.68,,,,,2013,80.0,2.1
3451,Frostpunk,Strategy,,PC,Unknown,11 bit studios,0.68,,,,,2011,,
3469,One Finger Death Punch,Fighting,,PC,Unknown,Silver Dollar Games,0.67,,,,,2007,,
3471,Call of Duty: Ghosts,Shooter,M,PC,Activision,Infinity Ward,0.67,0.26,0.36,,0.05,2013,,
3473,Naruto Shippuden: Ultimate Ninja Storm 3 Full Burst HD,Fighting,,PC,Unknown,CyberConnect2,0.67,,,,,1999,,
3475,Telltale Games' Poker Night 2,Misc,,PC,Telltale Games,Unknown,0.67,,,,,2013,,
3479,Inside,Platform,,PC,Playdead,Playdead,0.67,,,,,2016,,
3488,Resident Evil VII: Biohazard,Action,,PC,Capcom,Capcom,0.67,,,,,2017,,
3496,Mass Effect,Role-Playing,M,PC,Electronic Arts,BioWare / Demiurge Studios,0.67,,0.59,,0.07,2008,89.0,8.6
3501,Napoleon: Total War,Strategy,T,PC,Sega,The Creative Assembly,0.67,0.02,0.54,,0.11,2010,81.0,7.9
3508,Command & Conquer: Red Alert 3,Strategy,T,PC,Electronic Arts,EA Los Angeles,0.66,0.01,0.64,,0.02,2008,,
3517,The Sims 3: High-End Loft Stuff,Simulation,T,PC,Electronic Arts,EA Redwood Shores,0.66,0.01,0.54,,0.11,2010,,6.5
3548,Resident Evil: Revelations 2,Action,M,PC,Capcom,Capcom,0.66,,,,,2015,,
3579,Metal Slug 3,Shooter,,PC,Unknown,SNK Corporation,0.65,,,,,2008,,
3599,Sonic Generations Collection,Platform,,PC,Unknown,Devils Details,0.65,,,,,2005,,
3600,BIT.TRIP RUNNER,Platform,,PC,Gaijin Entertainment,Gaijin Games Inc.,0.65,,,,,2011,,
3609,Far Cry 4,Shooter,M,PC,Ubisoft,Ubisoft Montreal,0.65,0.19,0.41,,0.05,2014,80.0,6.7
3645,Dungeon Siege III,Role-Playing,T,PC,Square Enix,Obsidian Entertainment,0.64,,,,,2011,72.0,4.7
3655,Rock of Ages,Strategy,,PC,Atlus,ACE Team,0.64,,,,,2011,,
3666,The Descendant,Adventure,,PC,Unknown,Gaming Corps AB,0.63,,,,,2007,,
3669,The Sims 3: Generations,Simulation,T,PC,Electronic Arts,The Sims Studio,0.63,0.4,0.23,,,2011,70.0,3.6
3676,Dragon Age II,Role-Playing,M,PC,Electronic Arts,BioWare Corp.,0.63,0.23,0.33,,0.08,2011,82.0,4.5
3679,Assassin's Creed IV: Black Flag,Action-Adventure,M,PC,Ubisoft,Ubisoft Montreal,0.63,0.24,0.34,,0.05,2013,84.0,7.7
3685,Worldwide Soccer Manager 2006,Sports,E,PC,Sega,Sports Interactive,0.63,,,,,2005,89.0,
3688,Friday the 13th: The Game,Action,,PC,Unknown,IllFonic,0.63,,,,,2011,,
3695,Dead Rising 2,Action,M,PC,Capcom,Blue Castle Games,0.63,,,,,2010,78.0,6.3
3710,Hand of Fate,Role-Playing,,PC,Defiant Development,Defiant Development,0.62,,,,,2015,,
3748,Pixel Piracy,Role-Playing,T,PC,Re-Logic,Quadro Delta,0.62,,,,,2015,,
3756,Tomb Raider III: Adventures of Lara Croft,Adventure,T,PC,Eidos Interactive,Core Design Ltd.,0.62,0.59,0.03,,,1998,,8.2
3796,Machinarium,Adventure,E,PC,Amanita Design,Amanita Design,0.61,,,,,2009,85.0,8.8
3823,Doom 3 BFG Edition,Misc,,PC,Bethesda Softworks,Unknown,0.6,,,,,2012,59.0,5.3
3827,FORCED,Misc,,PC,BetaDwarf,Unknown,0.6,,,,,2013,,
3833,Beat Hazard,Shooter,,PC,Cold Beam Games,ShadowRage,0.6,,,,,2010,,
3840,Wolfenstein: The Old Blood,Shooter,,PC,Bethesda Softworks,MachineGames,0.6,,,,,2015,76.0,7.6
3847,Overcooked,Action,,PC,Unknown,Ghost Town Games,0.6,,,,,2007,,
3854,Shogun 2: Total War,Strategy,T,PC,Sega,The Creative Assembly,0.6,,,,,2011,,
3862,Game of Thrones: A Telltale Games Series,Adventure,M,PC,Telltale Games,Telltale Games,0.6,,,,,2014,,
3869,Lucius,Action,,PC,Lace Mamba Global,Shiver Games,0.6,,,,,2012,,
3872,Black Mesa,Shooter,,PC,Valve Corporation,Black Mesa Team,0.6,,,,,2012,,
3876,Hyper Light Drifter,Role-Playing,,PC,Rebellion Games,Rebellion Games,0.6,,,,,2016,,
3887,Tales from the Borderlands,Adventure,,PC,Telltale Games,Telltale Games,0.59,,,,,2014,,
3895,Dead Space,Shooter,M,PC,Electronic Arts,EA Redwood Shores,0.59,,0.54,,0.06,2008,86.0,8.0
3898,Heroes of Might & Magic III - HD Edition,Strategy,,PC,Unknown,DotEmu,0.59,,,,,2014,,
3907,Titanfall,Shooter,M,PC,Electronic Arts,Respawn Entertainment,0.59,0.24,0.31,,0.05,2014,86.0,6.2
3908,Assassin's Creed: Brotherhood,Action,M,PC,Ubisoft,Ubisoft Montreal,0.59,0.16,0.34,,0.09,2011,88.0,8.2
3909,Cave Story+,Platform,,PC,Studio Pixel,Studio Pixel,0.59,,,,,2011,,
3914,FaceRig,Simulation,,PC,Unknown,Holotech Studios,0.59,,,,,2007,,
3933,Remember Me,Misc,M,PC,Capcom,DONTNOD Entertainment,0.59,,,,,2013,65.0,7.4
3954,GRID: Autosport,Racing,E,PC,Codemasters,Codemasters,0.58,,,,,2014,,
3957,Farming Simulator 19,Simulation,E,PC,Focus Home Interactive,Giants Software,0.58,,0.55,,0.03,2018,,
3970,Fable Anniversary,Role-Playing,,PC,Microsoft Studios,Lionhead Studios,0.58,,,,,2014,,
3972,Thomas Was Alone,Misc,,PC,DECK13 Interactive GmbH,Mike Bithell Games,0.58,,,,,2012,,
3974,Final Fantasy VIII,Role-Playing,T,PC,Square EA,SquareSoft,0.58,,,,,2000,,
3976,Octodad: Dadliest Catch,Misc,,PC,Young Horses,Unknown,0.58,,,,,2014,,
3980,Deus Ex: Human Revolution,Shooter,M,PC,Square Enix,Eidos Montreal,0.58,0.25,0.26,,0.08,2011,90.0,8.5
3997,I Am Bread,Simulation,E10,PC,Bossa Studios,Bossa Studios,0.58,,,,,2015,,
4008,ABZU,Adventure,E,PC,505 Games,Giant Squid Studios,0.58,,,,,2016,,
4010,Sniper Elite: Nazi Zombie Army,Shooter,,PC,Unknown,Rebellion Games,0.58,,,,,2000,,
4037,StarCraft II: Legacy of the Void,Strategy,T,PC,Blizzard Entertainment,Blizzard Entertainment,0.57,0.23,0.3,,0.05,2015,88.0,8.3
4055,Football Manager 2005,Sports,,PC,Sega,Sports Interactive,0.57,,,,,2004,,
4061,Final Fantasy X / X-2 HD Remaster,Role-Playing,T,PC,Square Enix,Square Enix,0.57,,,,,2016,,
4068,Anomaly: Warzone Earth,Strategy,,PC,Unknown,11 bit studios,0.57,,,,,2011,,
4081,The Sims 3: World Adventures,Simulation,T,PC,Electronic Arts,EA Redwood Shores,0.57,0.02,0.18,,0.37,2009,81.0,8.0
4087,NEKOPARA Vol. 0,Visual Novel,,PC,Unknown,Neko Works,0.57,,,,,2017,,
4098,Kingdoms and Castles,Simulation,,PC,Unknown,Lion Shield,0.56,,,,,2003,,
4100,State of Anarchy,Shooter,,PC,Unknown,Lapovich,0.56,,,,,2004,,
4133,Darksiders II,Action-Adventure,M,PC,THQ,Vigil Games,0.56,,,,,2012,81.0,7.8
4141,Assassin's Creed: Unity,Action,M,PC,Ubisoft,Ubisoft Montreal,0.56,0.2,0.31,,0.04,2014,70.0,3.0
4151,Defense Grid: The Awakening,Strategy,,PC,Hidden Path Entertainment,Hidden Path Entertainment,0.56,,,,,2008,,
4164,Viscera Cleanup Detail: Santa's Rampage,Adventure,,PC,Unknown,RuneStorm,0.56,,,,,2017,,
4171,Dungeons of Dredmor,Role-Playing,,PC,Unknown,Gaslamp Games,0.55,,,,,2011,,
4206,Lara Croft and the Guardian of Light,Adventure,T,PC,Square Enix,Crystal Dynamics,0.55,,,,,2010,,
4210,Medieval II: Total War,Strategy,T,PC,Sega,The Creative Assembly,0.55,,,,,2006,88.0,8.9
4215,Wolfenstein II: The New Colossus,Shooter,,PC,Bethesda Softworks,MachineGames,0.55,,,,,2017,,
4217,Door Kickers,Strategy,,PC,KillHouse Games,KillHouse Games,0.55,,,,,2013,,
4226,Mini Metro,Strategy,,PC,Unknown,Dinosaur Polo Club,0.55,,,,,2010,,
4231,Killer is Dead,Action,,PC,Unknown,Kadokawa Games,0.55,,,,,2009,,
4236,Blackwake,Action,,PC,Unknown,Mastfire Studios Pty Ltd,0.55,,,,,2005,,
4268,Punch Club,Fighting,,PC,Unknown,Lazy Bear Games,0.54,,,,,2007,,
4270,Assassin's Creed II,Action,M,PC,Ubisoft,Ubisoft Montreal,0.54,0.01,0.45,,0.07,2010,86.0,6.9
4295,NBA 2K18,Sports,E10,PC,2K Sports,Visual Concepts,0.54,,,,,2017,,
4296,Golf It!,Sports,,PC,Unknown,Perfuse Entertainment,0.54,,,,,2017,,
4306,The Sims 3: Pets,Simulation,T,PC,Electronic Arts,The Sims Studio,0.54,0.54,0.0,,,2011,,
4307,Saints Row: Gat out of Hell,Action,,PC,Deep Silver,Volition Inc.,0.54,,,,,2015,,
4317,Dragon Ball: Xenoverse 2,Action,T,PC,Namco Bandai Games,Dimps Corporation,0.54,,,,,2016,,
4327,Life is Feudal: Your Own,Role-Playing,,PC,Unknown,Bitbox Ltd.,0.53,,,,,2015,,
4356,Shadowrun: Dragonfall,Role-Playing,,PC,Unknown,Harebrained Schemes,0.53,,,,,2002,,
4404,Out There Somewhere,Misc,,PC,Unknown,Unknown,0.52,,,,,2012,,
4409,Alan Wake's American Nightmare,Misc,,PC,Remedy Entertainment,Unknown,0.52,,,,,2012,,
4436,The Sims 2: Open for Business,Simulation,T,PC,Electronic Arts,Maxis,0.52,0.46,0.05,,,2006,78.0,8.6
4444,Grim Fandango Remastered,Adventure,,PC,Unknown,Double Fine Productions,0.52,,,,,2005,,
4458,Dishonored,Action,,PC,Bethesda Softworks,Arkane Studios,0.51,0.27,0.19,,0.05,2013,,
4459,Murdered: Soul Suspect,Action-Adventure,M,PC,Square Enix,Airtight Games,0.51,,,,,2014,59.0,7.4
4474,Shovel Knight,Platform,,PC,Yacht Club Games,Yacht Club Games,0.51,,,,,2014,,
4491,Craft The World,Strategy,,PC,Unknown,Dekovir Entertainment,0.51,,,,,2003,,
4495,Kingdom: New Lands,Adventure,,PC,Unknown,Noio,0.51,,,,,1996,,
4527,Dragon Age: Origins,Role-Playing,M,PC,Electronic Arts,BioWare Corp.,0.5,,0.46,,0.04,2009,91.0,8.6
4541,Resident Evil: Revelations,Shooter,M,PC,Capcom,Capcom,0.5,,,,,2013,77.0,7.0
4564,Gothic 3,Role-Playing,T,PC,Aspyr,Piranha Bytes,0.5,,,,,2006,63.0,7.3
4580,Blockstorm,Shooter,,PC,Unknown,GhostShark,0.5,,,,,2000,,
4595,Reigns,Role-Playing,,PC,Unknown,Nerial,0.5,,,,,2011,,
4617,Watch Dogs,Action-Adventure,M,PC,Ubisoft,Ubisoft Montreal,0.49,0.19,0.27,,0.04,2014,77.0,4.7
4620,The Witness,Puzzle,RP,PC,"Thekla, Inc.",Number None Inc.,0.49,,,,,2016,,
4627,Nuclear Throne,Shooter,,PC,Unknown,Vlambeer,0.49,,,,,2017,,
4641,Star Wars Battlefront (2015),Shooter,T,PC,Electronic Arts,EA DICE,0.49,0.13,0.33,,0.04,2015,,
4642,Car Mechanic Simulator 2018,Simulation,,PC,Unknown,Red Dot Games,0.49,,,,,2015,,
4646,Soma,Action,,PC,Frictional Games,Frictional Games,0.49,,,,,2016,,
4652,Final Fantasy XV: Windows Edition,Role-Playing,T,PC,Square Enix,Square Enix,0.49,,,,,2018,,
4653,The Escapists 2,Action,T,PC,Team17 Software,Team17 Software,0.49,,,,,2017,,
4670,Worms: Ultimate Mayhem,Strategy,E10,PC,Unknown,Team17 Software,0.49,,,,,2011,66.0,7.8
4675,Medal of Honor,Shooter,M,PC,Electronic Arts,EA Los Angeles,0.49,0.2,0.23,,0.06,2010,72.0,6.4
4682,Styx: Master of Shadows,Action,M,PC,Focus Home Interactive,Cyanide Studios,0.49,,,,,2014,,
4683,Sniper Elite: Nazi Zombie Army 2,Shooter,,PC,Unknown,Rebellion Games,0.49,,,,,2014,,
4686,Sniper: Art of Victory,Shooter,,PC,City Interactive,City Interactive,0.49,,0.45,,0.03,2008,36.0,3.6
4692,The Swapper,Misc,,PC,Facepalm Games,Unknown,0.48,,,,,2013,,
4701,X3: Terran Conflict,Simulation,T,PC,Atari,Egosoft,0.48,,,,,2009,73.0,7.9
4717,Jurassic World Evolution,Simulation,,PC,Frontier Developments,Frontier Developments,0.48,,,,,2018,,
4720,Far Cry 2,Shooter,M,PC,Ubisoft,Ubisoft Montreal,0.48,0.01,0.45,,0.02,2008,85.0,5.8
4748,Tom Clancy's The Division,Shooter,M,PC,Ubisoft,Massive Entertainment,0.48,0.26,0.18,,0.04,2016,79.0,5.8
4749,Bad Rats: The Rats' Revenge,Puzzle,,PC,Invent4 Entertainment,Invent4 Entertainment,0.48,,,,,2009,,
4750,Euro Truck Simulator,Simulation,,PC,SCS Software,SCS Software,0.48,,0.43,,0.04,2013,,7.6
4752,Galactic Civilizations III,Strategy,,PC,Stardock,Stardock,0.48,,,,,2015,,
4787,Microsoft Flight Simulator X,Simulation,E,PC,Microsoft Game Studios,ACES Studio/Microsoft Game Studios,0.47,0.02,0.41,,0.04,2006,80.0,7.6
4818,Running with Rifles,Shooter,,PC,Modulaatio Games,Modulaatio Games,0.47,,,,,2015,,
4823,"Warhammer 40,000: Dawn of War II",Strategy,M,PC,THQ,Relic,0.47,,0.45,,0.01,2009,85.0,8.1
4831,Life Is Strange: Before the Storm,Adventure,M,PC,Square Enix,Deck Nine,0.47,,,,,2017,,
4860,FIFA Soccer 12,Sports,E,PC,EA Sports,EA Canada,0.46,0.04,0.33,,0.09,2011,,
4911,Mirror,Puzzle,,PC,Unknown,KAGAMI WORKs,0.46,,,,,2007,,
4912,Aliens: Colonial Marines,Shooter,T,PC,Sega,Gearbox Software,0.46,,,,,2013,45.0,3.5
4932,Victor Vran ARPG,Action,,PC,EuroVideo Medien,Haemimont Games,0.45,,,,,2015,,
4945,Teleglitch,Misc,,PC,Paradox Interactive,Unknown,0.45,,,,,2013,,
4954,Turmoil,Simulation,,PC,Unknown,Gamious,0.45,,,,,2004,,
4958,Magic: The Gathering - Duels of the Planeswalkers 2013,Strategy,,PC,Unknown,Stainless Games,0.45,,,,,2010,,
4959,The Sims 3: Ambitions,Simulation,T,PC,Electronic Arts,EA Redwood Shores,0.45,,0.29,,0.16,2010,74.0,7.3
4987,The Sims 3: Outdoor Living Stuff,Simulation,T,PC,Electronic Arts,EA Redwood Shores,0.45,,0.38,,0.07,2011,,5.6
5013,Kane & Lynch 2: Dog Days,Shooter,M,PC,Square Enix,IO Interactive,0.45,,,,,2010,,
5034,Unepic,Misc,,PC,Unknown,@unepic_fran,0.45,,,,,2011,,
5037,ibb and obb,Misc,,PC,Zen Studios,Unknown,0.45,,,,,2014,,
5051,Dragon Ball FighterZ,Fighting,T,PC,Namco Bandai Games,Arc System Works,0.44,,,,,2018,,
5102,Superbrothers: Sword & Sworcery EP,Adventure,,PC,Unknown,Capybara Games,0.44,,,,,2009,,
5113,Sid Meier's Civilization VI,Strategy,E10,PC,2K Games,Firaxis Games,0.44,0.12,0.29,,0.03,2016,88.0,7.3
5126,ICEY,Action,,PC,Unknown,FantaBlade Network,0.44,,,,,2008,,
5169,A Story About My Uncle,Misc,,PC,Coffee Stain Studios,Unknown,0.43,,,,,2014,,
5173,Terra Incognita ~ Chapter One: The Descendant,Role-Playing,,PC,Unknown,Back To Basics Gaming,0.43,,,,,2007,,
5190,Evoland,Misc,,PC,Shiro Games,Unknown,0.43,,,,,2013,,
5226,DLC Quest,Action-Adventure,,PC,Unknown,Going Loud Studios,0.43,,,,,2007,,
5234,Bayonetta,Action,,PC,Sega,Sega,0.42,,,,,2017,,
5260,Hellblade: Senua's Sacrifice,Action-Adventure,,PC,Ninja Theory,Ninja Theory,0.42,,,,,2017,,
5268,Murder Miners,Shooter,,PC,JForce Games,JForce Games,0.42,,,,,2014,,
5291,Baldur's Gate II: Shadows of Amn,Role-Playing,T,PC,Interplay,BioWare,0.42,,,,,2000,,
5299,Broken Age,Adventure,E10,PC,Double Fine Productions,Double Fine Productions,0.42,,,,,2013,,
5321,Call of Duty: Advanced Warfare,Shooter,M,PC,Activision,Sledgehammer Games,0.42,0.17,0.22,,0.03,2014,78.0,4.5
5334,My Summer Car,Simulation,,PC,Unknown,Amistech Games,0.42,,,,,2006,,
5335,Construction Simulator 2015,Action,,PC,Unknown,Unknown,0.42,,,,,2006,,
5336,Sonic Adventure 2,Platform,,PC,Unknown,Sega,0.42,,,,,2006,,
5339,Hell Yeah! Wrath of the Dead Rabbit,Action,,PC,Unknown,Arkedo Studio,0.42,,,,,2004,,
5340,Resident Evil HD Remaster,Action-Adventure,,PC,Unknown,Capcom,0.42,,,,,2004,,
5357,Tomb Raider: The Last Revelation,Action,T,PC,Eidos Interactive,Core Design Ltd.,0.41,0.41,0.0,,,1999,,8.6
5367,Osmos,Misc,,PC,Hemisphere Games,Hemisphere Games,0.41,,,,,2009,,
5372,Jamestown: Legend of the Lost Colony,Shooter,,PC,Unknown,Final Form Games,0.41,,,,,2011,,
5385,Freebie,Action,,PC,Unknown,hyperboreanGames,0.41,,,,,2006,,
5398,Tales of Zestiria,Role-Playing,,PC,Namco Bandai Games,Namco Bandai Games,0.41,,,,,2015,,
5446,Shadow Tactics: Blades of the Shogun,Strategy,M,PC,Daedalic Entertainment,Mimimi Productions,0.41,,,,,2016,,
5449,Hyperdimension Neptunia Re;Birth1,Role-Playing,,PC,Unknown,Compile Heart,0.41,,,,,2010,,
5471,Turbo Dismount,Simulation,,PC,Unknown,Secret Exit Ltd.,0.4,,,,,2002,,
5477,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,Simulation,,PC,Unknown,marbenx,0.4,,,,,2010,,
5493,Sid Meier's Civilization: Beyond Earth,Simulation,E10,PC,2K Games,Firaxis Games,0.4,0.14,0.23,,0.03,2014,81.0,5.5
5497,Salt and Sanctuary,Role-Playing,,PC,Unknown,Ska Studios,0.4,,,,,2009,,
5514,Savage Lands,Role-Playing,,PC,Unknown,Last Bastion Studios LLC,0.4,,,,,2005,,
5548,Robot Roller-Derby Disco Dodgeball,Sports,,PC,Unknown,Erik Asmussen,0.4,,,,,2008,,
5569,Tower Wars,Strategy,,PC,Unknown,SuperVillain Studios,0.39,,,,,2013,,
5571,Football Manager 2016,Simulation,,PC,Sega,Sports Interactive,0.39,,0.37,,0.02,2015,81.0,6.9
5582,Trine 3: The Artifacts of Power,Action-Adventure,,PC,Frozenbyte,Frozenbyte,0.39,,,,,2015,,
5634,Outlast II,Action,,PC,Unknown,Red Barrels,0.39,,,,,2010,,
5639,RWBY: Grimm Eclipse,Action,,PC,Unknown,Rooster Teeth Games,0.39,,,,,2005,,
5644,Mass Effect 2,Role-Playing,M,PC,Electronic Arts,BioWare Corp.,0.39,0.01,0.32,,0.05,2010,94.0,8.8
